School Name,District Name,City,County,District Type,District Size,School Type,Grades Served,SAT Reading Average Score,SAT Math Average Score,SAT Reading Total Students Level 1 %,SAT Reading Total Students Level 2 %,SAT Reading Total Students Level 3 %,SAT Reading Total Students Level 4 %,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,SAT Reading Total Male Students Level 1 %,SAT Reading Total Male Students Level 2 %,SAT Reading Total Male Students Level 3 %,SAT Reading Total Male Students Level 4 %,Tests Taken,# Students SAT ELA Participation
Delores Moye Elem School,O Fallon CCSD 90,O Fallon,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,Central SD 104,O Fallon,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Joseph Arthur Middle School,Central SD 104,O Fallon,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Central Elem School,Central SD 104,O Fallon,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,Pontiac-W Holliday SD 105,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Pontiac Jr High School,Pontiac-W Holliday SD 105,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
William Holliday Elem School,Pontiac-W Holliday SD 105,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,Grant CCSD 110,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Grant Middle School,Grant CCSD 110,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Illini Elem School,Grant CCSD 110,Fairview Heights,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,Wolf Branch SD 113,Swansea,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Wolf Branch Middle School,Wolf Branch SD 113,Swansea,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Wolf Branch Elem School,Wolf Branch SD 113,Swansea,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,Whiteside SD 115,Belleville,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Whiteside Middle School,Whiteside SD 115,Belleville,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Whiteside Elem School,Whiteside SD 115,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,High Mount SD 116,Swansea,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
High Mount Elem School,High Mount SD 116,Swansea,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,,,,,,,,,,,,,,,
,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,,PK - 8,,,,,,,,,,,,,,,,
Central Jr High School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
West Jr High School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Abraham Lincoln Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Douglas Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Franklin Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Henry Raab Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Jefferson Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,PK - 6,,,,,,,,,,,,,,,,
Roosevelt Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Union Elem School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Westhaven Elementary,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,,,,,,,,,,,,,,,
Washington School,Belleville SD 118,Belleville,Saint Clair,ELEMENTARY,LARGE,PreK,PK,,,,,,,,,,,,,,,,
,Belle Valley SD 119,Belleville,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Belle Valley School,Belle Valley SD 119,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,,,,,,,,,,,,,,,
,Smithton CCSD 130,Smithton,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Smithton Elem School,Smithton CCSD 130,Smithton,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,,,,,,,,,,,,,,,
,Millstadt CCSD 160,Millstadt,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Millstadt Consolidated School,Millstadt CCSD 160,Millstadt,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,3 - 8,,,,,,,,,,,,,,,,
Millstadt Primary Center,Millstadt CCSD 160,Millstadt,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 2,,,,,,,,,,,,,,,,
,Harmony Emge SD 175,Belleville,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Emge Junior High School,Harmony Emge SD 175,Belleville,Saint Clair,ELEMENTARY,MEDIUM,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Ellis Elem School,Harmony Emge SD 175,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 3,,,,,,,,,,,,,,,,
Harmony Intermediate Center,Harmony Emge SD 175,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,4 - 6,,,,,,,,,,,,,,,,
,Signal Hill SD 181,Belleville,Saint Clair,ELEMENTARY,MEDIUM,,PK - 8,,,,,,,,,,,,,,,,
Signal Hill Elem School,Signal Hill SD 181,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,,,,,,,,,,,,,,,
,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,,PK - 12,410.3,385,65.8,30.4,3.7,0,85.6,13.8,0.6,0,69.7,26.3,3.9,0,160,161
Cahokia High School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,HIGH SCHOOL,9 - 12,410.3,385,65.8,30.4,3.7,0,85.6,13.8,0.6,0,69.7,26.3,3.9,0,160,161
Wirth/Parks Middle School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
8th Grade Academy,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Oliver Parks 6th Grade School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,4 - 6,,,,,,,,,,,,,,,,
Huffman Elem School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,3 - 5,,,,,,,,,,,,,,,,
Lalumier Elem School,Cahokia CUSD 187,Centreville,Saint Clair,UNIT,LARGE,ELEMENTARY,PK - 3,,,,,,,,,,,,,,,,
Maplewood Elem School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,PK - 2,,,,,,,,,,,,,,,,
Elizabeth Morris Elem School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 3,,,,,,,,,,,,,,,,
Penniman Elem School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,3 - 5,,,,,,,,,,,,,,,,
Estelle Sauget School of Choice,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,PK - 8,,,,,,,,,,,,,,,,
,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,,PK - 12,,,,,,,,,,,,,,,,
Lovejoy Technology Academy,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,HIGH SCHOOL,9 - 12,,,,,,,,,,,,,,,,
Lovejoy Middle School,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Lovejoy Elementary School,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,,PK - 12,390,371.4,76.2,20.7,3.1,0,90.5,8.4,1.1,0,76.5,20.8,2.7,0,285,290
SIU Charter Sch of East St Louis,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,CHARTER SCH,9 - 12,397.8,384.4,77.8,18.5,3.7,0,85.2,7.4,7.4,0,61.5,38.5,0,0,27,27
East St Louis Senior High School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,HIGH SCHOOL,9 - 12,389.2,370,76,20.9,3,0,91.1,8.5,0.4,0,77.9,19.1,2.9,0,258,263
Mason/Clark Middle Sch,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
East St Louis-Lincoln Middle School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Dunbar Elem School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 4,,,,,,,,,,,,,,,,
Annette Officer Elementary,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 4,,,,,,,,,,,,,,,,
Katie Harper-Wright Elem,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 4,,,,,,,,,,,,,,,,
Wyvetter Younge School of Excellence,East St Louis SD 189,E Saint Louis,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 7,,,,,,,,,,,,,,,,
James Avant Elementary School,East St Louis SD 189,Washington Pk,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Vivian Adams Early Child Ctr,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,PreK,PK,,,,,,,,,,,,,,,,
,Community Unit School District No 196,Dupo,Saint Clair,UNIT,MEDIUM,,PK - 12,448.6,424.3,44.8,39.7,15.5,0,60.3,32.8,6.9,0,51.6,38.7,9.7,0,58,58
Dupo High School,Community Unit School District No 196,Dupo,Saint Clair,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,448.6,424.3,44.8,39.7,15.5,0,60.3,32.8,6.9,0,51.6,38.7,9.7,0,58,58
Dupo Jr High School,Community Unit School District No 196,Dupo,Saint Clair,UNIT,MEDIUM,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Bluffview  Elem School,Community Unit School District No 196,Dupo,Saint Clair,UNIT,MEDIUM,ELEMENTARY,PK - 6,,,,,,,,,,,,,,,,
,Belleville Twp HSD 201,Belleville,Saint Clair,HIGH SCHOOL,LARGE,,9 - 12,473.4,456.1,34.4,40.9,19.2,5.5,50.9,26.7,19.1,3.3,39.3,36.2,19.1,5.4,1122,1124
Belleville High School-East,Belleville Twp HSD 201,Belleville,Saint Clair,HIGH SCHOOL,LARGE,HIGH SCHOOL,9 - 12,481,462.2,30.5,42.3,21.4,5.8,47.8,26.7,21.6,3.8,33.9,37.8,22.5,5.9,603,604
Belleville High School-West,Belleville Twp HSD 201,Belleville,Saint Clair,HIGH SCHOOL,LARGE,HIGH SCHOOL,9 - 12,464.6,449.1,38.8,39.2,16.7,5.2,54.5,26.6,16.2,2.7,45.6,34.4,15.2,4.8,519,520
,O Fallon Twp HSD 203,O Fallon,Saint Clair,HIGH SCHOOL,MEDIUM,,9 - 12,518.9,501.9,20.8,36.7,24.4,18.1,36.7,23.9,31.2,8.1,27.5,32.6,21.4,18.5,602,602
O Fallon High School,O Fallon Twp HSD 203,O Fallon,Saint Clair,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 - 12,518.9,501.9,20.8,36.7,24.4,18.1,36.7,23.9,31.2,8.1,27.5,32.6,21.4,18.5,602,602
,Greenview CUSD 200,Greenview,Menard,UNIT,SMALL,,PK - 12,,,,,,,,,,,,,,,,
Greenview Jr/Sr High School,Greenview CUSD 200,Greenview,Menard,UNIT,SMALL,HIGH SCHOOL,6 - 12,,,,,,,,,,,,,,,,
Greenview Elementary School,Greenview CUSD 200,Greenview,Menard,UNIT,SMALL,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,Porta CUSD 202,Petersburg,Menard,UNIT,MEDIUM,,PK - 12,479.4,472.6,18.9,56.6,24.5,0,39.6,34,26.4,0,22.7,54.5,22.7,0,53,53
Porta High School,Porta CUSD 202,Petersburg,Menard,UNIT,MEDIUM,HIGH SCHOOL,7 - 12,479.4,472.6,18.9,56.6,24.5,0,39.6,34,26.4,0,22.7,54.5,22.7,0,53,53
Petersburg Elem School,Porta CUSD 202,Petersburg,Menard,UNIT,MEDIUM,ELEMENTARY,PK - 2,,,,,,,,,,,,,,,,
Porta Central,Porta CUSD 202,Petersburg,Menard,UNIT,MEDIUM,ELEMENTARY,3 - 6,,,,,,,,,,,,,,,,
,Athens CUSD 213,Athens,Menard,UNIT,MEDIUM,,PK - 12,485.7,456.3,25,47.1,26.5,1.5,44.1,36.8,17.6,1.5,37.5,37.5,21.9,3.1,68,68
Athens Sr High School,Athens CUSD 213,Athens,Menard,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,485.7,456.3,25,47.1,26.5,1.5,44.1,36.8,17.6,1.5,37.5,37.5,21.9,3.1,68,68
Athens Junior High School,Athens CUSD 213,Athens,Menard,UNIT,MEDIUM,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Cantrall Intermediate School,Athens CUSD 213,Cantrall,Menard,UNIT,MEDIUM,ELEMENTARY,4 - 6,,,,,,,,,,,,,,,,
Cantrall Elem School,Athens CUSD 213,Cantrall,Menard,UNIT,MEDIUM,ELEMENTARY,PK - 3,,,,,,,,,,,,,,,,
,Tri City CUSD 1,Buffalo,Sangamon,UNIT,MEDIUM,,PK - 12,450.8,419.2,43.8,47.9,6.3,2.1,64.6,22.9,12.5,0,47.8,47.8,4.3,0,48,48
Tri-City High School,Tri City CUSD 1,Buffalo,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,450.8,419.2,43.8,47.9,6.3,2.1,64.6,22.9,12.5,0,47.8,47.8,4.3,0,48,48
Tri-City Jr High School,Tri City CUSD 1,Buffalo,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Tri-City Elem School,Tri City CUSD 1,Buffalo,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,,PK - 12,503,478.9,25.7,36.6,26.3,11.4,39.1,32.2,25.9,2.9,27.6,39.1,21.8,11.5,174,175
Rochester High School,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,503,478.9,25.7,36.6,26.3,11.4,39.1,32.2,25.9,2.9,27.6,39.1,21.8,11.5,174,175
Rochester Jr High School,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Rochester Elem EC-1 Sch,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 1,,,,,,,,,,,,,,,,
Rochester Intermediate School,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,ELEMENTARY,4 - 6,,,,,,,,,,,,,,,,
Rochester Elem 2-3,Rochester CUSD 3A,Rochester,Sangamon,UNIT,LARGE,ELEMENTARY,2 - 3,,,,,,,,,,,,,,,,
,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,,PK - 12,519.2,498.3,16.8,43.3,26.4,13.5,36.1,27.3,28.9,7.7,17.4,49.1,21.6,12,363,363
Glenwood High School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,519.2,498.3,16.8,43.3,26.4,13.5,36.1,27.3,28.9,7.7,17.4,49.1,21.6,12,363,363
Glenwood Middle School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,MIDDLE SCHL,7 - 8,,,,,,,,,,,,,,,,
Ball Elementary School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
Chatham Elem School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,ELEMENTARY,K - 4,,,,,,,,,,,,,,,,
Glenwood Intermediate Sch,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,ELEMENTARY,5 - 6,,,,,,,,,,,,,,,,
Glenwood Elementary School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,LARGE,ELEMENTARY,K - 4,,,,,,,,,,,,,,,,
,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,MEDIUM,,PK - 12,485.9,470.6,21.8,49.4,24.1,4.6,42.5,36.8,20.7,0,31.1,46.7,17.8,4.4,87,87
Pleasant Plains High School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,485.9,470.6,21.8,49.4,24.1,4.6,42.5,36.8,20.7,0,31.1,46.7,17.8,4.4,87,87
Pleasant Plains Middle School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Farmingdale Elem School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,Auburn CUSD 10,Auburn,Sangamon,UNIT,MEDIUM,,PK - 12,494.7,450.9,26.9,35.5,30.1,7.5,55.9,26.9,16.1,1.1,29.8,29.8,31.9,8.5,93,93
Auburn High School,Auburn CUSD 10,Auburn,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,494.7,450.9,26.9,35.5,30.1,7.5,55.9,26.9,16.1,1.1,29.8,29.8,31.9,8.5,93,93
Auburn Jr High at Divernon,Auburn CUSD 10,Divernon,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Auburn Elem School,Auburn CUSD 10,Auburn,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 2,,,,,,,,,,,,,,,,
Auburn Middle School,Auburn CUSD 10,Auburn,Sangamon,UNIT,MEDIUM,ELEMENTARY,3 - 5,,,,,,,,,,,,,,,,
,Pawnee CUSD 11,Pawnee,Sangamon,UNIT,MEDIUM,,PK - 12,466.6,426.3,40,37.1,17.1,5.7,65.7,20,11.4,2.9,42.9,35.7,21.4,0,35,35
Pawnee Jr/Sr High Sch,Pawnee CUSD 11,Pawnee,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,7 - 12,466.6,426.3,40,37.1,17.1,5.7,65.7,20,11.4,2.9,42.9,35.7,21.4,0,35,35
Pawnee Grade School,Pawnee CUSD 11,Pawnee,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 6,,,,,,,,,,,,,,,,
,Riverton CUSD 14,Riverton,Sangamon,UNIT,MEDIUM,,PK - 12,465.6,441.6,35.4,45.1,15.9,3.7,53.7,26.8,18.3,1.2,36.4,43.2,18.2,2.3,82,82
Riverton High School,Riverton CUSD 14,Riverton,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,465.6,441.6,35.4,45.1,15.9,3.7,53.7,26.8,18.3,1.2,36.4,43.2,18.2,2.3,82,82
Riverton Middle School,Riverton CUSD 14,Riverton,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Riverton Elem School,Riverton CUSD 14,Riverton,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,Williamsville CUSD 15,Williamsville,Sangamon,UNIT,MEDIUM,,PK - 12,517.7,484.7,17,44.4,27.4,11.1,42.2,28.1,25.2,4.4,19.5,41.5,26.8,12.2,135,135
Williamsville High School,Williamsville CUSD 15,Williamsville,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,517.7,484.7,17,44.4,27.4,11.1,42.2,28.1,25.2,4.4,19.5,41.5,26.8,12.2,135,135
Williamsville Jr High School,Williamsville CUSD 15,Williamsville,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,5 - 8,,,,,,,,,,,,,,,,
Sherman Elem School,Williamsville CUSD 15,Sherman,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 4,,,,,,,,,,,,,,,,
,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,MEDIUM,,PK - 12,480.5,485.6,28.1,45.3,21.9,4.7,28.1,43.8,26.6,1.6,30.3,45.5,21.2,3,64,64
New Berlin High School,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,480.5,485.6,28.1,45.3,21.9,4.7,28.1,43.8,26.6,1.6,30.3,45.5,21.2,3,64,64
New Berlin Jr High School,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,MEDIUM,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
New Berlin Elementary School,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,MEDIUM,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,,PK - 12,459.3,441.2,41.4,38.8,13.8,6.1,61.4,20,14.8,3.7,42.8,37.9,14,5.3,892,895
Lanphier High School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,436.3,413.1,50.7,39.6,8.8,0.9,72.2,19.9,7.9,0,54.1,34.2,9.9,1.8,216,217
Springfield High School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,482.4,464.5,32,38.8,18.7,10.4,51.7,21.6,19.4,7.3,34.7,38.4,18.1,8.8,415,415
Springfield Southeast High Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,441.8,427.4,48.3,38,10.3,3.4,67.8,17.6,13.4,1.1,46.8,40.3,10.5,2.4,261,263
Benjamin Franklin Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
U S Grant Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Washington Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,6 - 8,,,,,,,,,,,,,,,,
Jane Addams Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Butler Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Black Hawk Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Dubois Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Enos Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Fairview Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Springfield Ball Charter School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,CHARTER SCH,K - 8,,,,,,,,,,,,,,,,
Hazel Dell Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Iles Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,1 - 8,,,,,,,,,,,,,,,,
Laketown Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Lincoln Magnet School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,6 - 8,,,,,,,,,,,,,,,,
Owen Marsh Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Matheny-Withrow Elem Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
McClernand Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Ridgely Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
Sandburg Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Southern View Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Feitshans Elem Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
Wilcox Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Jefferson Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,6 - 8,,,,,,,,,,,,,,,,
Harvard Park Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,,,,,,,,,,,,,,,
Edwin A Lee Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 12,,,,,,,,,,,,,,,,
Elizabeth Graham Elem School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Lindsay School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,,,,,,,,,,,,,,,
Early Learning Center,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,PreK,PK,,,,,,,,,,,,,,,,
,Havana CUSD 126,Havana,Mason,UNIT,MEDIUM,,PK - 12,478.7,461.5,29,38.7,29,3.2,46.8,25.8,27.4,0,38.5,34.6,23.1,3.8,62,62
Havana High School,Havana CUSD 126,Havana,Mason,UNIT,MEDIUM,HIGH SCHOOL,9 - 12,478.7,461.5,29,38.7,29,3.2,46.8,25.8,27.4,0,38.5,34.6,23.1,3.8,62,62
