unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
08031003202,2017,3202,Denver County,Colorado,2083,58575,85196
08031003203,2017,3203,Denver County,Colorado,1341,173750,254925
08031003300,2017,3300,Denver County,Colorado,1484,126500,142113
08031003401,2017,3401,Denver County,Colorado,1375,101047,141378
08031003402,2017,3402,Denver County,Colorado,1976,141136,211700
08031003500,2017,3500,Denver County,Colorado,1824,45943,57931
08031003601,2017,3601,Denver County,Colorado,1744,48700,65751
08031003602,2017,3602,Denver County,Colorado,1635,45420,67831
08031003603,2017,3603,Denver County,Colorado,1421,67375,90002
08031003701,2017,3701,Denver County,Colorado,1831,54861,89912
08031003702,2017,3702,Denver County,Colorado,2783,49375,63485
08031003703,2017,3703,Denver County,Colorado,1626,62061,106819
08031003800,2017,3800,Denver County,Colorado,4265,107168,159902
08031003901,2017,3901,Denver County,Colorado,2236,135074,175500
08031003902,2017,3902,Denver County,Colorado,1867,111656,165526
08031004002,2017,4002,Denver County,Colorado,1408,114881,155494
08031004003,2017,4003,Denver County,Colorado,2041,76921,105378
08031004004,2017,4004,Denver County,Colorado,907,76809,111940
08031004005,2017,4004,Denver County,Colorado,1604,52045,74444
08031004006,2017,4006,Denver County,Colorado,2018,87647,174397
