School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
Palo Duro H S,Amarillo ISD,437,453,<400,<450,100,<25,4.5,<75,14.2,Texas,35.2283158,-101.8245089,1400 North Grant Street,79107,Potter County,Amarillo,48375,"1400 North Grant Street, Amarillo, Texas, 79107",12800,48375012800,2019,12800,Potter County,Texas,637,105,336,181,15,2579,301,487,1231,432,72,56,0,16.5,52.7,28.4,2.4,11.7,18.9,47.7,16.8,2.8,2.2,0,1611,31890,47472,4704,3441,73.2,1263,26.8,774,16.5,371,7.9,14,0.3,75,1.6,0,0,0,0,29,0.6,437
Tascosa H S,Amarillo ISD,487,489,478,537,100,70,13,149,27.7,Texas,35.1936673,-101.8804395,3921 Westlawn Avenue,79102,Potter County,Amarillo,48375,"3921 Westlawn Avenue, Amarillo, Texas, 79102",11600,48375011600,2019,11600,Potter County,Texas,259,53,146,60,0,3051,484,147,711,709,347,442,211,20.5,56.4,23.2,0,15.9,4.8,23.3,23.2,11.4,14.5,6.9,1862,53486,56622,4831,1055,21.8,3776,78.2,2412,49.9,299,6.2,32,0.7,964,20,0,0,0,0,69,1.4,487
River Road H S,River Road ISD,535,535,<100,<25,14.8,<25,16.7,<25,33.3,Texas,35.3747646,-101.8435568,,N/A,Potter County,N/A,48375,,14300,48375014300,2019,14300,Potter County,Texas,296,66,102,128,0,3893,95,227,1055,929,658,695,234,22.3,34.5,43.2,0,2.4,5.8,27.1,23.9,16.9,17.9,6,2119,86649,102797,5888,1035,17.6,4853,82.4,4612,78.3,0,0,121,2.1,77,1.3,0,0,0,0,43,0.7,535
Highland Park H S,Highland Park ISD,533,551,<50,<25,45.7,<25,25,<25,56.3,Texas,32.8474141,-96.8073889,4220 Emerson Avenue,75205,Dallas County,Dallas,48113,"4220 Emerson Avenue, Dallas, Texas, 75205",19502,48113019502,2019,19502,Dallas County,Texas,224,52,29,55,88,2809,8,17,82,186,54,1198,1264,23.2,12.9,24.6,39.3,0.3,0.6,2.9,6.6,1.9,42.6,45,1627,250001,316904,4318,123,2.8,4195,97.2,4004,92.7,0,0,22,0.5,150,3.5,0,0,0,0,19,0.4,533
Bushland H S,Bushland ISD,587,588,<125,<25,16.8,<25,52.6,<25,84.2,Texas,35.2055755,-102.0596077,1201 South Farm To Market Road 2381,79012,Potter County,Bushland,48375,"1201 South Farm To Market Road 2381, Bushland, Texas, 79012",14300,48375014300,2019,14300,Potter County,Texas,296,66,102,128,0,3893,95,227,1055,929,658,695,234,22.3,34.5,43.2,0,2.4,5.8,27.1,23.9,16.9,17.9,6,2119,86649,102797,5888,1035,17.6,4853,82.4,4612,78.3,0,0,121,2.1,77,1.3,0,0,0,0,43,0.7,587
Presidio H S,Presidio ISD,509,485,<100,<25,15.3,<25,20,<25,26.7,Texas,29.5522528,-104.3557543,1000 E Hwy 170,79845,Presidio County,Presidio,48377,"1000 E Hwy 170, Presidio, Texas, 79845",950200,48377950200,2019,950200,Presidio County,Texas,367,76,168,123,0,2639,1416,299,248,56,336,276,8,20.7,45.8,33.5,0,53.7,11.3,9.4,2.1,12.7,10.5,0.3,1540,17302,23164,4197,3945,94,252,6,127,3,0,0,0,0,125,3,0,0,0,0,0,0,509
Rains H S,Rains ISD,578,526,<100,<25,9.1,<25,33.3,<25,44.4,Texas,32.8891725,-95.7879109,1651 West US Highway 69,75440,Rains County,Emory,48379,"1651 West US Highway 69, Emory, Texas, 75440",950101,48379950101,2019,950101,Rains County,Texas,161,7,95,59,0,3524,346,402,1183,813,354,278,148,4.3,59,36.6,0,9.8,11.4,33.6,23.1,10,7.9,4.2,1599,54337,82914,4313,521,12.1,3792,87.9,3505,81.3,211,4.9,0,0,33,0.8,0,0,0,0,43,1,578
Canyon H S,Canyon ISD,602,600,<275,<50,12,<25,51.6,<25,77.4,Texas,34.9662136,-101.9178685,1701 23rd Street,79015,Randall County,Canyon,48381,"1701 23rd Street, Canyon, Texas, 79015",21802,48381021802,2019,21802,Randall County,Texas,2266,40,110,1938,178,2383,22,54,203,661,212,941,290,1.8,4.9,85.5,7.9,0.9,2.3,8.5,27.7,8.9,39.5,12.2,1759,43938,66222,5841,1280,21.9,4561,78.1,4019,68.8,333,5.7,66,1.1,42,0.7,14,0.2,0,0,87,1.5,602
Randall H S,Canyon ISD,597,587,368,35,9.5,18,51.4,24,68.6,Texas,35.0189457,-101.9348069,,N/A,Randall County,N/A,48381,,21707,48381021707,2019,21707,Randall County,Texas,546,33,261,172,80,3205,0,18,542,921,307,892,525,6,47.8,31.5,14.7,0,0.6,16.9,28.7,9.6,27.8,16.4,1701,101144,123881,5505,821,14.9,4684,85.1,4490,81.6,0,0,41,0.7,126,2.3,0,0,0,0,27,0.5,597
Midway Alternative H S,Canyon ISD,,,<75,<25,1.4,<25,,<25,100,Texas,34.9692966,-101.9184997,1403 23rd Street,79015,Randall County,Canyon,48381,"1403 23rd Street, Canyon, Texas, 79015",21802,48381021802,2019,21802,Randall County,Texas,2266,40,110,1938,178,2383,22,54,203,661,212,941,290,1.8,4.9,85.5,7.9,0.9,2.3,8.5,27.7,8.9,39.5,12.2,1759,43938,66222,5841,1280,21.9,4561,78.1,4019,68.8,333,5.7,66,1.1,42,0.7,14,0.2,0,0,87,1.5,0
Reagan County H S,Reagan County ISD,548,482,<50,<25,11.1,<25,,<25,20,Texas,31.1953318,-101.4633744,500 North Texas Avenue,76932,Reagan County,Big Lake,48383,"500 North Texas Avenue, Big Lake, Texas, 76932",950100,48383950100,2019,950100,Reagan County,Texas,404,45,249,100,10,2222,143,243,957,514,106,167,92,11.1,61.6,24.8,2.5,6.4,10.9,43.1,23.1,4.8,7.5,4.1,1117,61659,73655,3766,2633,69.9,1133,30.1,1025,27.2,41,1.1,0,0,41,1.1,0,0,0,0,26,0.7,548
Big Springs Charter School,Big Springs Charter School,,,<25,<25,7.1,<25,100,<25,100,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,0
Hill Country Youth Ranch,Big Springs Charter School,400,411,<25,<25,58.3,<25,,<25,14.3,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,400
Leakey School,Leakey ISD,580,520,<25,<25,25,<25,25,<25,50,Texas,29.7303122,-99.7620123,429 U.S. 83,78873,Real County,Leakey,48385,"429 U.S. 83, Leakey, Texas, 78873",950100,48385950100,2019,950100,Real County,Texas,242,75,65,94,8,2413,195,97,851,614,251,271,134,31,26.9,38.8,3.3,8.1,4,35.3,25.4,10.4,11.2,5.6,1254,38659,61403,3429,827,24.1,2602,75.9,2558,74.6,40,1.2,0,0,2,0.1,0,0,0,0,2,0.1,580
Avery Secondary,Avery ISD,550,525,<50,<25,7.1,<25,50,<25,50,Texas,33.5524833,-94.7866709,150 San Antonio Drive,75554,Red River County,Avery,48387,"150 San Antonio Drive, Avery, Texas, 75554",950100,48387950100,2019,950100,Red River County,Texas,247,18,97,93,39,1877,60,156,812,403,90,255,101,7.3,39.3,37.7,15.8,3.2,8.3,43.3,21.5,4.8,13.6,5.4,1037,44485,61381,2553,221,8.7,2332,91.3,2074,81.2,223,8.7,18,0.7,0,0,0,0,0,0,17,0.7,550
Rivercrest H S,Rivercrest ISD,592,628,<75,<25,10,<25,60,<25,80,Texas,33.4108633,-95.1619971,4126 U.S. 271,75417,Red River County,Bogata,48387,"4126 U.S. 271, Bogata, Texas, 75417",950600,48387950600,2019,950600,Red River County,Texas,232,71,145,16,0,1949,114,181,692,444,132,268,118,30.6,62.5,6.9,0,5.8,9.3,35.5,22.8,6.8,13.8,6.1,1088,40049,58624,2903,349,12,2554,88,2407,82.9,28,1,15,0.5,11,0.4,0,0,0,0,93,3.2,592
Clarksville Middle And H S,Clarksville ISD,,,<50,<25,2.9,<25,,<25,,Texas,33.6086007,-95.0577082,,N/A,Red River County,N/A,48387,,950501,48387950501,2019,950501,Red River County,Texas,42,0,42,0,0,1754,33,76,913,527,70,135,0,0,100,0,0,1.9,4.3,52.1,30,4,7.7,0,1093,31377,39335,2317,217,9.4,2100,90.6,1255,54.2,845,36.5,0,0,0,0,0,0,0,0,0,0,0
Pecos H S,Pecos-Barstow-Toyah ISD,481,453,<150,<100,61.1,<25,9.1,<25,16.9,Texas,31.4139522,-103.503296,1201 South Park Street,79772,Reeves County,Pecos,48389,"1201 South Park Street, Pecos, Texas, 79772",950400,48389950400,2019,950400,Reeves County,Texas,590,0,264,326,0,2823,101,550,845,720,260,144,203,0,44.7,55.3,0,3.6,19.5,29.9,25.5,9.2,5.1,7.2,1310,81858,100504,4830,3121,64.6,1709,35.4,1706,35.3,0,0,0,0,0,0,0,0,0,0,3,0.1,481
Balmorhea School,Balmorhea ISD,471,447,<25,<25,100,<25,,<25,6.7,Texas,30.9831163,-103.7473584,608 1st Street,79718,Reeves County,Balmorhea,48389,"608 1st Street, Balmorhea, Texas, 79718",950600,48389950600,2019,950600,Reeves County,Texas,624,207,104,303,10,4055,602,821,1541,524,132,345,90,33.2,16.7,48.6,1.6,14.8,20.2,38,12.9,3.3,8.5,2.2,1116,70408,62626,5626,4285,76.2,1341,23.8,1214,21.6,57,1,0,0,37,0.7,12,0.2,0,0,21,0.4,471
Austwell-Tivoli H S,Austwell-Tivoli ISD,548,489,<25,<25,69.2,<25,22.2,<25,22.2,Texas,28.4576171,-96.8915641,207 Redfish Street,77990,Refugio County,Tivoli,48391,"207 Redfish Street, Tivoli, Texas, 77990",950400,48391950400,2019,950400,Refugio County,Texas,194,49,97,48,0,2597,173,364,950,580,207,234,89,25.3,50,24.7,0,6.7,14,36.6,22.3,8,9,3.4,1368,50436,60394,3505,1564,44.6,1941,55.4,1845,52.6,66,1.9,9,0.3,11,0.3,0,0,0,0,10,0.3,548
Woodsboro H S,Woodsboro ISD,521,506,<50,<25,40.9,<25,16.7,<25,38.9,Texas,28.2339414,-97.3213618,408 Kasten Avenue,78393,Refugio County,Woodsboro,48391,"408 Kasten Avenue, Woodsboro, Texas, 78393",950400,48391950400,2019,950400,Refugio County,Texas,194,49,97,48,0,2597,173,364,950,580,207,234,89,25.3,50,24.7,0,6.7,14,36.6,22.3,8,9,3.4,1368,50436,60394,3505,1564,44.6,1941,55.4,1845,52.6,66,1.9,9,0.3,11,0.3,0,0,0,0,10,0.3,521
Refugio H S,Refugio ISD,503,493,<50,<25,25.5,<25,8.3,<25,41.7,Texas,28.3151706,-97.2754052,212 West Vance Street,78377,Refugio County,Refugio,48391,"212 West Vance Street, Refugio, Texas, 78377",950200,48391950200,2019,950200,Refugio County,Texas,351,64,94,193,0,2244,115,190,1034,445,247,151,62,18.2,26.8,55,0,5.1,8.5,46.1,19.8,11,6.7,2.8,1198,53000,66026,3510,1999,57,1511,43,1051,29.9,322,9.2,1,0,2,0.1,0,0,0,0,135,3.8,503
Bremond H S,Bremond ISD,495,481,<50,<25,51.4,<25,10.5,<25,26.3,Texas,31.1692152,-96.6808596,601 West Collins Street,76629,Robertson County,Bremond,48395,"601 West Collins Street, Bremond, Texas, 76629",960100,48395960100,2019,960100,Robertson County,Texas,171,21,81,66,3,1565,95,175,563,232,264,195,41,12.3,47.4,38.6,1.8,6.1,11.2,36,14.8,16.9,12.5,2.6,904,45893,69319,2128,40,1.9,2088,98.1,1527,71.8,479,22.5,0,0,31,1.5,18,0.8,0,0,33,1.6,495
Franklin H S,Franklin ISD,538,525,91,40,44,10,25,17,42.5,Texas,31.0220478,-96.5036691,1252 Farm to Market Road 1644,77856,Robertson County,Franklin,48395,"1252 Farm to Market Road 1644, Franklin, Texas, 77856",960300,48395960300,2019,960300,Robertson County,Texas,317,50,138,125,4,3299,36,254,1321,805,242,477,164,15.8,43.5,39.4,1.3,1.1,7.7,40,24.4,7.3,14.5,5,1796,58790,74453,4816,754,15.7,4062,84.3,3493,72.5,386,8,24,0.5,53,1.1,0,0,0,0,106,2.2,538
Hearne H S,Hearne ISD,438,433,<75,<50,50,<25,,<25,6.7,Texas,30.8694514,-96.6014472,1201 West Brown Street,77859,Robertson County,Hearne,48395,"1201 West Brown Street, Hearne, Texas, 77859",960501,48395960501,2019,960501,Robertson County,Texas,210,6,140,64,0,2151,55,333,1155,374,57,107,70,2.9,66.7,30.5,0,2.6,15.5,53.7,17.4,2.6,5,3.3,1289,27348,54444,2944,764,26,2180,74,1017,34.5,1153,39.2,0,0,0,0,0,0,0,0,10,0.3,438
Mumford H S,Mumford ISD,582,564,<50,<25,40.6,<25,38.5,<25,76.9,Texas,30.7532897,-96.5569882,,N/A,Robertson County,N/A,48395,,960400,48395960400,2019,960400,Robertson County,Texas,159,102,28,29,0,2085,80,230,556,557,149,387,126,64.2,17.6,18.2,0,3.8,11,26.7,26.7,7.1,18.6,6,1148,62765,90676,3053,448,14.7,2605,85.3,2350,77,230,7.5,0,0,0,0,0,0,0,0,25,0.8,582
Rockwall H S,Rockwall ISD,582,574,600,400,66.7,166,41.5,277,69.3,Texas,32.9047409,-96.458594,901 West Yellow Jacket Lane,75087,Rockwall County,Rockwall,48397,"901 West Yellow Jacket Lane, Rockwall, Texas, 75087",40304,48397040304,2019,40304,Rockwall County,Texas,367,0,22,226,119,1802,61,49,101,921,93,368,209,0,6,61.6,32.4,3.4,2.7,5.6,51.1,5.2,20.4,11.6,1351,69778,77337,3075,1033,33.6,2042,66.4,1832,59.6,86,2.8,0,0,124,4,0,0,0,0,0,0,582
Rockwall Quest Academy,Rockwall ISD,,,<100,<25,1.3,<25,,<25,,Texas,32.9355076,-96.4452656,1050 Williams Street,75087,Rockwall County,Rockwall,48397,"1050 Williams Street, Rockwall, Texas, 75087",40305,48397040305,2019,40305,Rockwall County,Texas,190,18,79,93,0,2286,69,323,529,401,120,633,211,9.5,41.6,48.9,0,3,14.1,23.1,17.5,5.2,27.7,9.2,1232,54259,96313,2962,168,5.7,2794,94.3,1855,62.6,524,17.7,10,0.3,401,13.5,0,0,0,0,4,0.1,0
Rockwall-Heath H S,Rockwall ISD,578,569,<600,<400,64,<175,42.9,<250,64.3,Texas,32.8468335,-96.4717412,801 Laurence Drive,75032,Rockwall County,Heath,48397,"801 Laurence Drive, Heath, Texas, 75032",40507,48397040507,2019,40507,Rockwall County,Texas,674,62,76,448,88,3531,18,13,483,745,82,1082,1108,9.2,11.3,66.5,13.1,0.5,0.4,13.7,21.1,2.3,30.6,31.4,1657,186367,236739,5193,380,7.3,4813,92.7,4604,88.7,0,0,0,0,89,1.7,0,0,0,0,120,2.3,578
Royse City H S,Royse City ISD,526,519,386,163,42.2,37,22.7,67,41.1,Texas,32.9739734,-96.2911127,700 Farm to Market Road 2642,75189,Hunt County,Royse City,48231,"700 Farm to Market Road 2642, Royse City, Texas, 75189",961502,48231961502,2019,961502,Hunt County,Texas,311,39,65,163,44,3770,175,218,1283,840,317,707,230,12.5,20.9,52.4,14.1,4.6,5.8,34,22.3,8.4,18.8,6.1,1718,92875,101375,5440,1023,18.8,4417,81.2,4251,78.1,34,0.6,37,0.7,50,0.9,0,0,0,0,45,0.8,526
Ballinger H S,Ballinger ISD,540,488,<75,<25,19.2,<25,20,<25,30,Texas,31.7512132,-99.9751029,2107 North Broadway Street,76821,Runnels County,Ballinger,48399,"2107 North Broadway Street, Ballinger, Texas, 76821",950600,48399950600,2019,950600,Runnels County,Texas,286,8,125,153,0,3463,292,348,1211,842,275,365,130,2.8,43.7,53.5,0,8.4,10,35,24.3,7.9,10.5,3.8,1887,44703,56247,4749,1343,28.3,3406,71.7,3130,65.9,188,4,0,0,0,0,0,0,0,0,88,1.9,540
Miles H S,Miles ISD,560,520,<50,<25,25.8,<25,25,<25,62.5,Texas,31.6280496,-100.2151578,,N/A,Runnels County,N/A,48399,,950500,48399950500,2019,950500,Runnels County,Texas,163,19,20,116,8,1354,111,54,533,264,123,208,61,11.7,12.3,71.2,4.9,8.2,4,39.4,19.5,9.1,15.4,4.5,750,56625,70785,2092,794,38,1298,62,1294,61.9,0,0,0,0,0,0,0,0,0,0,4,0.2,560
Henderson H S,Henderson ISD,489,475,213,60,28.2,6,10,18,30,Texas,32.1707696,-94.8213849,1900 State Highway 64,75652,Rusk County,Henderson,48401,"1900 State Highway 64, Henderson, Texas, 75652",950800,48401950800,2019,950800,Rusk County,Texas,353,0,183,159,11,2576,229,203,538,512,428,338,328,0,51.8,45,3.1,8.9,7.9,20.9,19.9,16.6,13.1,12.7,1484,55404,69981,4080,797,19.5,3283,80.5,2558,62.7,542,13.3,0,0,3,0.1,0,0,0,0,180,4.4,489
Laneville School,Laneville ISD,,,<25,<25,12.5,<25,,<25,,Texas,31.9741687,-94.8168495,7415 Farm to Market Road 1798,75667,Rusk County,Laneville,48401,"7415 Farm to Market Road 1798, Laneville, Texas, 75667",951100,48401951100,2019,951100,Rusk County,Texas,386,35,201,150,0,2222,142,260,820,558,150,171,121,9.1,52.1,38.9,0,6.4,11.7,36.9,25.1,6.8,7.7,5.4,1201,43777,63336,3267,325,9.9,2942,90.1,1894,58,910,27.9,0,0,0,0,0,0,0,0,138,4.2,0
Leveretts Chapel H S,Leveretts Chapel ISD,433,463,<25,<25,33.3,<25,,<25,,Texas,32.3345019,-94.9091329,,N/A,Rusk County,N/A,48401,,950300,48401950300,2019,950300,Rusk County,Texas,626,3,290,333,0,4766,302,489,1052,1676,678,375,194,0.5,46.3,53.2,0,6.3,10.3,22.1,35.2,14.2,7.9,4.1,2278,67350,75747,7151,1753,24.5,5398,75.5,4411,61.7,865,12.1,0,0,2,0,5,0.1,0,0,115,1.6,433
Mt Enterprise H S,Mount Enterprise ISD,497,463,<25,<25,87,<25,10,<25,10,Texas,31.9210472,-94.6869888,301 Northwest 3rd Street,75681,Rusk County,Mount Enterprise,48401,"301 Northwest 3rd Street, Mount Enterprise, Texas, 75681",951200,48401951200,2019,951200,Rusk County,Texas,213,18,113,82,0,1760,62,157,726,393,64,273,85,8.5,53.1,38.5,0,3.5,8.9,41.3,22.3,3.6,15.5,4.8,998,42258,67584,2310,67,2.9,2243,97.1,1411,61.1,812,35.2,10,0.4,0,0,0,0,0,0,10,0.4,497
Tatum H S,Tatum ISD,515,503,<125,<25,11.8,<25,14.3,<25,28.6,Texas,32.3214037,-94.5169949,600 Crystal Farms Road,75691,Rusk County,Tatum,48401,"600 Crystal Farms Road, Tatum, Texas, 75691",950101,48401950101,2019,950101,Rusk County,Texas,159,46,49,64,0,1953,70,167,650,568,185,204,109,28.9,30.8,40.3,0,3.6,8.6,33.3,29.1,9.5,10.4,5.6,991,80515,76098,3031,629,20.8,2402,79.2,1900,62.7,354,11.7,0,0,0,0,24,0.8,0,0,124,4.1,515
Carlisle School,Carlisle ISD,541,494,<75,<25,15.1,<25,12.5,<25,12.5,Texas,32.1357716,-94.9432716,8960 Farm to Market 13,75654,Rusk County,Henderson,48401,"8960 Farm to Market 13, Henderson, Texas, 75654",951000,48401951000,2019,951000,Rusk County,Texas,322,38,33,251,0,1553,338,197,380,334,148,129,27,11.8,10.2,78,0,21.8,12.7,24.5,21.5,9.5,8.3,1.7,865,31875,48492,2537,1083,42.7,1454,57.3,1106,43.6,264,10.4,0,0,0,0,0,0,0,0,84,3.3,541
West Rusk H S,West Rusk County Consolidated ISD,518,481,<125,<25,7.3,<25,12.5,<25,12.5,Texas,32.2392028,-94.9411896,10705 S Main,75682,Rusk County,New London,48401,"10705 S Main, New London, Texas, 75682",950400,48401950400,2019,950400,Rusk County,Texas,473,71,257,145,0,3742,167,448,1404,981,397,262,83,15,54.3,30.7,0,4.5,12,37.5,26.2,10.6,7,2.2,1626,52721,59205,5406,698,12.9,4708,87.1,4062,75.1,501,9.3,34,0.6,0,0,0,0,0,0,111,2.1,518
Hemphill H S,Hemphill ISD,565,618,<75,<25,7.4,<25,50,<25,100,Texas,31.3458191,-93.8467758,1000 Milam Street,75948,Sabine County,Hemphill,48403,"1000 Milam Street, Hemphill, Texas, 75948",950300,48403950300,2019,950300,Sabine County,Texas,168,37,131,0,0,3841,119,368,1265,985,407,398,299,22,78,0,0,3.1,9.6,32.9,25.6,10.6,10.4,7.8,2109,38880,63044,4707,354,7.5,4353,92.5,3698,78.6,274,5.8,14,0.3,0,0,28,0.6,192,4.1,147,3.1,565
West Sabine H S,West Sabine ISD,526,497,<50,<25,56.4,<25,13.6,<25,40.9,Texas,31.2506968,-93.9826189,109 Timberland Highway,75968,Sabine County,Pineland,48403,"109 Timberland Highway, Pineland, Texas, 75968",950200,48403950200,2019,950200,Sabine County,Texas,305,81,121,89,14,2278,68,270,892,588,187,194,79,26.6,39.7,29.2,4.6,3,11.9,39.2,25.8,8.2,8.5,3.5,1418,36389,55680,3300,101,3.1,3199,96.9,2905,88,203,6.2,1,0,0,0,0,0,0,0,90,2.7,526
Coldspring-Oakhurst H S,Coldspring-Oakhurst CISD,476,450,<125,<50,41.3,<25,2.2,<25,11.1,Texas,30.5775409,-95.137478,14100 Texas 150,77331,San Jacinto County,Coldspring,48407,"14100 Texas 150, Coldspring, Texas, 77331",200201,48407200201,2019,200201,San Jacinto County,Texas,232,86,95,46,5,2417,76,270,968,592,60,348,103,37.1,40.9,19.8,2.2,3.1,11.2,40,24.5,2.5,14.4,4.3,1345,38583,54505,3390,441,13,2949,87,2412,71.2,458,13.5,8,0.2,0,0,0,0,0,0,71,2.1,476
Shepherd H S,Shepherd ISD,474,467,<150,<75,50.3,<25,1.4,<25,16.7,Texas,30.4832426,-95.0026112,1 Pirate Boulevard,77371,San Jacinto County,Shepherd,48407,"1 Pirate Boulevard, Shepherd, Texas, 77371",200104,48407200104,2019,200104,San Jacinto County,Texas,368,66,209,93,0,2803,161,268,1263,944,63,93,11,17.9,56.8,25.3,0,5.7,9.6,45.1,33.7,2.2,3.3,0.4,1136,47755,55724,4296,726,16.9,3570,83.1,3163,73.6,243,5.7,0,0,0,0,12,0.3,0,0,152,3.5,474
Aransas Pass H S,Aransas Pass ISD,496,500,<125,<50,35.8,<25,15.8,<25,26.3,Texas,27.9131514,-97.167866,450 South Avenue A,78336,San Patricio County,Aransas Pass,48409,"450 South Avenue A, Aransas Pass, Texas, 78336",10202,48409010202,2019,10202,San Patricio County,Texas,567,71,253,227,16,2959,310,426,1116,709,92,228,78,12.5,44.6,40,2.8,10.5,14.4,37.7,24,3.1,7.7,2.6,1790,60545,64677,4588,2049,44.7,2539,55.3,2035,44.4,226,4.9,44,1,124,2.7,0,0,0,0,110,2.4,496
Gregory-Portland H S,Gregory-Portland ISD,547,542,328,173,52.7,50,28.9,98,56.6,Texas,27.9034836,-97.32356,4601 Wildcat Drive,78374,San Patricio County,Portland,48409,"4601 Wildcat Drive, Portland, Texas, 78374",10602,48409010602,2019,10602,San Patricio County,Texas,347,11,158,171,7,2834,93,240,978,765,210,357,191,3.2,45.5,49.3,2,3.3,8.5,34.5,27,7.4,12.6,6.7,1277,78411,88170,4139,1673,40.4,2466,59.6,2369,57.2,23,0.6,0,0,47,1.1,0,0,0,0,27,0.7,547
Ingleside H S,Ingleside ISD,580,546,<150,<25,7.4,<25,40,<25,60,Texas,27.8767614,-97.2186042,2807 Mustang Drive,78362,San Patricio County,Ingleside,48409,"2807 Mustang Drive, Ingleside, Texas, 78362",10700,48409010700,2019,10700,San Patricio County,Texas,382,23,223,103,33,2693,127,51,737,693,360,538,187,6,58.4,27,8.6,4.7,1.9,27.4,25.7,13.4,20,6.9,1384,80114,100641,4312,2164,50.2,2148,49.8,2018,46.8,101,2.3,0,0,0,0,0,0,0,0,29,0.7,580
Mathis H S,Mathis ISD,445,424,<100,<50,51.1,<25,4.4,<25,6.7,Texas,28.0842182,-97.8131938,1615 East San Patricio Avenue,78368,San Patricio County,Mathis,48409,"1615 East San Patricio Avenue, Mathis, Texas, 78368",11200,48409011200,2019,11200,San Patricio County,Texas,197,25,97,75,0,2385,229,166,711,709,240,262,68,12.7,49.2,38.1,0,9.6,7,29.8,29.7,10.1,11,2.9,1341,51354,79614,3040,1529,50.3,1511,49.7,1507,49.6,0,0,4,0.1,0,0,0,0,0,0,0,0,445
Odem H S,Odem-Edroy ISD,510,474,<75,<25,22.5,<25,6.3,<25,18.8,Texas,27.9486988,-97.5910376,1 Owl Square,78370,San Patricio County,Odem,48409,"1 Owl Square, Odem, Texas, 78370",11100,48409011100,2019,11100,San Patricio County,Texas,204,92,25,87,0,1635,214,209,472,516,61,94,69,45.1,12.3,42.6,0,13.1,12.8,28.9,31.6,3.7,5.7,4.2,874,41538,62737,2541,2162,85.1,379,14.9,379,14.9,0,0,0,0,0,0,0,0,0,0,0,0,510
Sinton H S,Sinton ISD,498,477,146,55,37.7,5,9.1,14,25.5,Texas,28.0416794,-97.4953587,440 North Pirate Boulevard,78387,San Patricio County,Sinton,48409,"440 North Pirate Boulevard, Sinton, Texas, 78387",11000,48409011000,2019,11000,San Patricio County,Texas,812,207,425,164,16,3624,297,685,1372,771,343,69,87,25.5,52.3,20.2,2,8.2,18.9,37.9,21.3,9.5,1.9,2.4,1944,40526,54670,6218,4887,78.6,1331,21.4,1223,19.7,87,1.4,0,0,7,0.1,0,0,0,0,14,0.2,498
Taft H S,Taft ISD,,,<75,<25,1.6,<25,,<25,,Texas,27.987491,-97.3885448,502 Rincon Road,78390,San Patricio County,Taft,48409,"502 Rincon Road, Taft, Texas, 78390",10800,48409010800,2019,10800,San Patricio County,Texas,307,107,148,36,16,2898,393,619,1010,575,131,149,21,34.9,48.2,11.7,5.2,13.6,21.4,34.9,19.8,4.5,5.1,0.7,1565,37917,48803,4542,3948,86.9,594,13.1,570,12.5,13,0.3,0,0,0,0,0,0,11,0.2,0,0,0
