School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
Caddo Mills HS,Caddo Mills ISD,518,497,109,89,81.7,9,10.1,28,31.5,Texas,33.0367618,-96.2163597,,N/A,Hunt County,N/A,48231,,961401,48231961401,2022,961401,Hunt County,Texas,557,167,104,145,141,4126,224,243,1094,1159,401,708,297,30,18.7,26,25.3,5.4,5.9,26.5,28.1,9.7,17.2,7.2,2144,85122,91068,6801,1784,26.2,5017,73.8,3839,56.4,748,11,68,1,6,0.1,0,0,0,0,356,5.2,518
Celeste HS,Celeste ISD,603,590,<50,<25,11.1,<25,50,<25,100,Texas,33.2900735,-96.202273,609 Farm to Market Road 1562,75423,Hunt County,Celeste,48231,"609 Farm to Market Road 1562, Celeste, Texas, 75423",960300,48231960300,2022,960300,Hunt County,Texas,335,57,184,90,4,3071,86,217,1146,823,334,371,94,17,54.9,26.9,1.2,2.8,7.1,37.3,26.8,10.9,12.1,3.1,1585,65406,78048,4321,675,15.6,3646,84.4,3528,81.6,6,0.1,3,0.1,0,0,0,0,0,0,109,2.5,603
Commerce HS,Commerce ISD,493,485,<100,<25,15.2,<25,26.7,<25,40,Texas,33.2415981,-95.924956,,75428,Hunt County,Commerce,48231,,960100,48231960100,2022,960100,Hunt County,Texas,606,46,72,403,85,1721,18,82,672,537,53,285,74,7.6,11.9,66.5,14,1,4.8,39,31.2,3.1,16.6,4.3,969,71442,73177,3284,663,20.2,2621,79.8,2413,73.5,64,1.9,0,0,23,0.7,8,0.2,0,0,113,3.4,493
Greenville HS,Greenville ISD,450,431,<325,<300,88.5,<25,3.5,<50,12.6,Texas,33.1046811,-96.1198226,3515 Lions Lair Road,75402,Hunt County,Greenville,48231,"3515 Lions Lair Road, Greenville, Texas, 75402",961300,48231961300,2022,961300,Hunt County,Texas,713,13,375,175,150,5045,72,248,1829,1369,401,658,468,1.8,52.6,24.5,21,1.4,4.9,36.3,27.1,7.9,13,9.3,2916,63009,78967,7236,794,11,6442,89,5675,78.4,522,7.2,0,0,90,1.2,0,0,0,0,155,2.1,450
Lone Oak HS,Lone Oak ISD,511,500,82,44,53.7,7,15.9,17,38.6,Texas,32.9976032,-95.9433321,Lone Oak,75453,Hunt County,Lone Oak,48231,"Lone Oak, Lone Oak, Texas, 75453",960700,48231960700,2022,960700,Hunt County,Texas,416,112,150,130,24,4037,99,400,1243,989,341,685,280,26.9,36.1,31.3,5.8,2.5,9.9,30.8,24.5,8.4,17,6.9,2173,82257,97146,5919,401,6.8,5518,93.2,5156,87.1,49,0.8,23,0.4,50,0.8,0,0,37,0.6,203,3.4,511
WH Ford HS,Quinlan ISD,491,477,<175,<100,48.9,<25,5.9,<25,23.5,Texas,32.8923083,-96.1357168,10064 Texas 34 Business,75474,Hunt County,Quinlan,48231,"10064 Texas 34 Business, Quinlan, Texas, 75474",961503,48231961503,2022,961503,Hunt County,Texas,321,57,143,113,8,3408,184,484,1140,838,221,447,94,17.8,44.5,35.2,2.5,5.4,14.2,33.5,24.6,6.5,13.1,2.8,1795,67083,86287,5210,845,16.2,4365,83.8,4076,78.2,7,0.1,62,1.2,46,0.9,4,0.1,0,0,170,3.3,491
Wolfe City HS,Wolfe City ISD,587,550,<50,<25,6.7,<25,66.7,<25,66.7,Texas,33.3138938,-96.0467429,,N/A,Hunt County,N/A,48231,,960200,48231960200,2022,960200,Hunt County,Texas,185,76,49,49,11,1779,32,116,861,371,112,192,95,41.1,26.5,26.5,5.9,1.8,6.5,48.4,20.9,6.3,10.8,5.3,905,60694,75472,2479,190,7.7,2289,92.3,2137,86.2,111,4.5,8,0.3,0,0,0,0,0,0,33,1.3,587
Bland HS,Bland ISD,537,505,49,24,49,7,29.2,9,37.5,Texas,33.2090735,-96.2957673,6164 Farm to Market Road 2194,75442,Collin County,Farmersville,48085,"6164 Farm to Market Road 2194, Farmersville, Texas, 75442",31101,48085031101,2022,31101,Collin County,Texas,398,30,236,76,56,4170,129,291,1790,1073,194,528,165,7.5,59.3,19.1,14.1,3.1,7,42.9,25.7,4.7,12.7,4,2214,78206,89657,6127,892,14.6,5235,85.4,4704,76.8,412,6.7,51,0.8,7,0.1,0,0,61,1,0,0,537
Borger HS,Borger ISD,452,441,<225,<175,67.7,<25,6.6,<25,15.2,Texas,35.6657659,-101.3971648,600 West 1st Street,79007,Hutchinson County,Borger,48233,"600 West 1st Street, Borger, Texas, 79007",950800,48233950800,2022,950800,Hutchinson County,Texas,75,0,72,0,3,435,35,81,129,114,49,19,8,0,96,0,4,8,18.6,29.7,26.2,11.3,4.4,1.8,190,52700,53672,667,282,42.3,385,57.7,352,52.8,4,0.6,15,2.2,0,0,0,0,0,0,14,2.1,452
West Texas HS,Plemons-Stinnett-Phillips CISD,495,540,<50,<25,5,<25,50,<25,50,Texas,35.8250582,-101.4492348,600 South Stewart Avenue,79083,Hutchinson County,Stinnett,48233,"600 South Stewart Avenue, Stinnett, Texas, 79083",950200,48233950200,2022,950200,Hutchinson County,Texas,160,92,26,42,0,1206,5,9,356,452,154,186,44,57.5,16.3,26.3,0,0.4,0.7,29.5,37.5,12.8,15.4,3.6,735,55417,69965,1887,152,8.1,1735,91.9,1558,82.6,4,0.2,0,0,5,0.3,12,0.6,0,0,156,8.3,495
Irion HS,Irion County ISD,529,496,<50,<50,92.6,<25,16,<25,36,Texas,31.2557696,-100.8903099,,N/A,Irion County,N/A,48235,,950100,48235950100,2022,950100,Irion County,Texas,33,24,0,9,0,1127,75,51,272,411,111,183,24,72.7,0,27.3,0,6.7,4.5,24.1,36.5,9.8,16.2,2.1,647,54708,68513,1561,433,27.7,1128,72.3,1128,72.3,0,0,0,0,0,0,0,0,0,0,0,0,529
Bryson School,Bryson ISD,560,535,<25,<25,13.3,<25,,<25,50,Texas,33.2026369,-98.352656,,N/A,Jack County,N/A,48237,,950500,48237950500,2022,950500,Jack County,Texas,349,53,178,118,0,1779,39,222,674,487,86,212,59,15.2,51,33.8,0,2.2,12.5,37.9,27.4,4.8,11.9,3.3,1021,63750,76811,2717,167,6.1,2550,93.9,2439,89.8,0,0,0,0,56,2.1,0,0,0,0,55,2,560
Jacksboro HS,Jacksboro ISD,492,487,<75,<50,74.6,<25,8.5,<25,29.8,Texas,33.2294488,-98.1704968,1400 North Main Street,76458,Jack County,Jacksboro,48237,"1400 North Main Street, Jacksboro, Texas, 76458",950100,48237950100,2022,950100,Jack County,Texas,347,161,119,41,26,1967,99,234,659,508,173,165,129,46.4,34.3,11.8,7.5,5,11.9,33.5,25.8,8.8,8.4,6.6,642,89038,120338,2676,579,21.6,2097,78.4,1792,67,244,9.1,0,0,4,0.1,0,0,0,0,57,2.1,492
Perrin HS,Perrin-Whitt CISD,558,558,<25,<25,38.5,<25,40,<25,80,Texas,33.0412535,-98.090174,,N/A,Jack County,N/A,48237,,950500,48237950500,2022,950500,Jack County,Texas,349,53,178,118,0,1779,39,222,674,487,86,212,59,15.2,51,33.8,0,2.2,12.5,37.9,27.4,4.8,11.9,3.3,1021,63750,76811,2717,167,6.1,2550,93.9,2439,89.8,0,0,0,0,56,2.1,0,0,0,0,55,2,558
Edna HS,Edna ISD,487,478,<100,<50,51.3,<25,7.7,<25,25.6,Texas,28.9644241,-96.6522114,1303 West Gayle Street,77957,Jackson County,Edna,48239,"1303 West Gayle Street, Edna, Texas, 77957",950300,48239950300,2022,950300,Jackson County,Texas,363,25,123,215,0,3161,176,213,1155,809,196,543,69,6.9,33.9,59.2,0,5.6,6.7,36.5,25.6,6.2,17.2,2.2,1648,79549,88203,5042,1188,23.6,3854,76.4,3335,66.1,390,7.7,10,0.2,0,0,0,0,0,0,119,2.4,487
Ganado HS,Ganado ISD,490,476,<75,<50,74.5,<25,2.6,<25,26.3,Texas,29.0374575,-96.5157072,501 West Devers Avenue,77962,Jackson County,Ganado,48239,"501 West Devers Avenue, Ganado, Texas, 77962",950100,48239950100,2022,950100,Jackson County,Texas,590,30,294,230,36,3755,348,406,1232,1015,420,247,87,5.1,49.8,39,6.1,9.3,10.8,32.8,27,11.2,6.6,2.3,2021,61958,80967,5650,2186,38.7,3464,61.3,3321,58.8,54,1,0,0,20,0.4,0,0,0,0,69,1.2,490
Industrial HS,Industrial ISD,504,505,<100,<100,93.8,<25,18.7,<50,41.3,Texas,28.8188171,-96.6156845,187 5th Street,77991,Jackson County,Vanderbilt,48239,"187 5th Street, Vanderbilt, Texas, 77991",950300,48239950300,2022,950300,Jackson County,Texas,363,25,123,215,0,3161,176,213,1155,809,196,543,69,6.9,33.9,59.2,0,5.6,6.7,36.5,25.6,6.2,17.2,2.2,1648,79549,88203,5042,1188,23.6,3854,76.4,3335,66.1,390,7.7,10,0.2,0,0,0,0,0,0,119,2.4,504
Brookeland HS,Brookeland ISD,534,508,<50,<25,29.6,<25,12.5,<25,37.5,Texas,31.1330714,-93.9674371,,N/A,Jasper County,N/A,48241,,950101,48241950101,2022,950101,Jasper County,Texas,132,23,59,50,0,1751,22,136,797,352,57,272,115,17.4,44.7,37.9,0,1.3,7.8,45.5,20.1,3.3,15.5,6.6,1028,63900,86961,2321,132,5.7,2189,94.3,2103,90.6,61,2.6,2,0.1,0,0,0,0,0,0,23,1,534
Buna HS,Buna ISD,494,478,<100,<75,76.8,<25,9.6,<25,20.5,Texas,30.435445,-93.9456389,711 County Road 734,77612,Jasper County,Buna,48241,"711 County Road 734, Buna, Texas, 77612",950702,48241950702,2022,950702,Jasper County,Texas,392,41,194,157,0,2783,112,558,1207,491,195,147,73,10.5,49.5,40.1,0,4,20.1,43.4,17.6,7,5.3,2.6,1750,50854,63332,4241,318,7.5,3923,92.5,3847,90.7,0,0,0,0,0,0,0,0,0,0,76,1.8,494
Jasper HS,Jasper ISD,504,496,<150,<50,19.9,<25,14.8,<25,33.3,Texas,30.9027763,-94.0064313,400 Bulldog Avenue,75951,Jasper County,Jasper,48241,"400 Bulldog Avenue, Jasper, Texas, 75951",950300,48241950300,2022,950300,Jasper County,Texas,196,29,167,0,0,1833,77,267,883,301,159,134,12,14.8,85.2,0,0,4.2,14.6,48.2,16.4,8.7,7.3,0.7,1201,30888,47844,2855,498,17.4,2357,82.6,814,28.5,1534,53.7,0,0,0,0,8,0.3,0,0,1,0,504
Kirbyville HS,Kirbyville CISD,546,530,79,16,20.3,5,31.3,7,43.8,Texas,30.6500926,-93.895403,1100 South Margaret Avenue,75956,Jasper County,Kirbyville,48241,"1100 South Margaret Avenue, Kirbyville, Texas, 75956",950600,48241950600,2022,950600,Jasper County,Texas,217,19,158,40,0,1355,37,122,687,398,29,39,43,8.8,72.8,18.4,0,2.7,9,50.7,29.4,2.1,2.9,3.2,831,29971,51992,2168,273,12.6,1895,87.4,1387,64,423,19.5,0,0,0,0,0,0,46,2.1,39,1.8,546
Evadale HS,Evadale ISD,479,461,<50,<25,72,<25,11.1,<25,16.7,Texas,30.3147545,-94.0797673,,N/A,Jasper County,N/A,48241,,950701,48241950701,2022,950701,Jasper County,Texas,141,0,112,0,29,2595,112,191,1237,379,416,235,25,0,79.4,0,20.6,4.3,7.4,47.7,14.6,16,9.1,1,1316,81938,147469,3394,474,14,2920,86,2859,84.2,0,0,0,0,19,0.6,0,0,0,0,42,1.2,479
Ft Davis School,Ft Davis ISD,600,535,<25,<25,10.5,<25,,<25,100,Texas,30.6111961,-103.8216261,,N/A,Jeff Davis County,N/A,48243,,950100,48243950100,2022,950100,Jeff Davis County,Texas,67,0,0,67,0,1634,158,75,316,492,138,204,251,0,0,100,0,9.7,4.6,19.3,30.1,8.4,12.5,15.4,1095,38125,71740,1992,393,19.7,1599,80.3,1556,78.1,26,1.3,0,0,0,0,0,0,0,0,17,0.9,600
Texas Academy Of Leadership In The,Texas Academy Of Leadership In The,661,633,<25,<25,,<25,62.5,<25,87.5,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,661
Tekoa Academy of Accelerated,Tekoa Academy of Accelerated,440,410,<50,<25,5.6,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,440
Bob Hope School,Bob Hope School,,,<25,<25,,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,0
Bob Hope HS,Bob Hope School,466,452,<100,<100,100,<25,4.2,<25,10.5,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,466
Nederland HS,Nederland ISD,528,520,353,240,68,53,22.1,95,39.6,Texas,29.9823739,-94.0117701,2101 North 18th Street,77627,Jefferson County,Nederland,48245,"2101 North 18th Street, Nederland, Texas, 77627",11204,48245011204,2022,11204,Jefferson County,Texas,326,50,190,86,0,3444,25,89,1120,856,431,775,148,15.3,58.3,26.4,0,0.7,2.6,32.5,24.9,12.5,22.5,4.3,2104,105120,111850,5007,649,13,4358,87,4212,84.1,0,0,0,0,12,0.2,22,0.4,0,0,112,2.2,528
Memorial HS,Port Arthur ISD,448,428,<400,<200,46.7,<25,4.3,<25,9.2,Texas,29.9354021,-93.9683158,3501 Lucian Adams St,77642,Jefferson County,Port Arthur,48245,"3501 Lucian Adams St, Port Arthur, Texas, 77642",7002,48245007002,2022,7002,Jefferson County,Texas,429,88,260,78,3,3337,254,266,1082,692,457,464,122,20.5,60.6,18.2,0.7,7.6,8,32.4,20.7,13.7,13.9,3.7,1859,42850,59626,5195,607,11.7,4588,88.3,1071,20.6,2309,44.4,11,0.2,1047,20.2,92,1.8,0,0,58,1.1,448
Port Neches-Groves HS,Port Neches-Groves ISD,504,482,338,177,52.4,15,8.5,44,24.9,Texas,29.9868676,-93.9528226,1401 Merriman Street,77651,Jefferson County,Port Neches,48245,"1401 Merriman Street, Port Neches, Texas, 77651",10800,48245010800,2022,10800,Jefferson County,Texas,435,48,60,301,26,3926,62,449,1221,1029,316,574,275,11,13.8,69.2,6,1.6,11.4,31.1,26.2,8,14.6,7,2021,80215,109653,6073,393,6.5,5680,93.5,5202,85.7,0,0,0,0,48,0.8,0,0,0,0,430,7.1,504
West Brook Sr HS,Beaumont ISD,513,492,480,208,43.3,29,13.9,67,32.2,Texas,30.0785782,-94.1974626,8750 Phelan Boulevard,77706,Jefferson County,Beaumont,48245,"8750 Phelan Boulevard, Beaumont, Texas, 77706",309,48245000309,2022,309,Jefferson County,Texas,173,8,110,55,0,1908,20,88,697,440,115,402,146,4.6,63.6,31.8,0,1,4.6,36.5,23.1,6,21.1,7.7,1190,74073,96096,2440,255,10.5,2185,89.5,1379,56.5,549,22.5,0,0,203,8.3,0,0,0,0,54,2.2,513
Paul A Brown Alternative Center,Beaumont ISD,366,366,<75,<25,28.6,<25,,<25,,Texas,30.0801006,-94.1263868,88 Jaguar Drive,77702,Jefferson County,Beaumont,48245,"88 Jaguar Drive, Beaumont, Texas, 77702",1200,48245001200,2022,1200,Jefferson County,Texas,281,52,146,83,0,1389,279,54,491,288,111,125,41,18.5,52,29.5,0,20.1,3.9,35.3,20.7,8,9,3,936,62939,61404,2211,1089,49.3,1122,50.7,307,13.9,808,36.5,0,0,7,0.3,0,0,0,0,0,0,366
Beaumont ISD ECHS,Beaumont ISD,529,511,<75,<75,100,<25,9.5,<50,39.7,Texas,30.1019775,-94.1378608,3410 Austin Street,77706,Jefferson County,Beaumont,48245,"3410 Austin Street, Beaumont, Texas, 77706",400,48245000400,2022,400,Jefferson County,Texas,336,45,121,155,15,2687,16,93,573,469,150,1069,317,13.4,36,46.1,4.5,0.6,3.5,21.3,17.5,5.6,39.8,11.8,1992,63935,76654,4248,305,7.2,3943,92.8,2727,64.2,988,23.3,0,0,35,0.8,0,0,124,2.9,69,1.6,529
Beaumont United HS,Beaumont ISD,483,451,<425,<100,19.9,<25,4.9,<25,13.6,Texas,30.0513154,-94.1189862,3443 Fannett Road,77705,Jefferson County,Beaumont,48245,"3443 Fannett Road, Beaumont, Texas, 77705",2200,48245002200,2022,2200,Jefferson County,Texas,221,112,0,109,0,1799,141,247,470,470,144,196,131,50.7,0,49.3,0,7.8,13.7,26.1,26.1,8,10.9,7.3,1132,38571,49854,2734,261,9.5,2473,90.5,106,3.9,2367,86.6,0,0,0,0,0,0,0,0,0,0,483
Sabine Pass School,Sabine Pass ISD,494,504,<50,<50,100,<25,20.7,<25,34.5,Texas,29.72991,-93.8974214,5641 South Gulfway Drive,77655,Jefferson County,Port Arthur,48245,"5641 South Gulfway Drive, Port Arthur, Texas, 77655",11600,48245011600,2022,11600,Jefferson County,Texas,165,0,75,67,23,1475,34,155,581,292,192,161,60,0,45.5,40.6,13.9,2.3,10.5,39.4,19.8,13,10.9,4.1,858,92000,109314,2127,419,19.7,1708,80.3,1616,76,28,1.3,0,0,0,0,0,0,9,0.4,55,2.6,494
Hamshire-Fannett HS,Hamshire-Fannett ISD,494,481,<150,<150,96.2,<25,12.7,<50,28.6,Texas,29.8623956,-94.3140851,12552 2nd Street,77622,Jefferson County,Hamshire,48245,"12552 2nd Street, Hamshire, Texas, 77622",11500,48245011500,2022,11500,Jefferson County,Texas,304,26,197,70,11,1679,78,82,596,364,154,332,73,8.6,64.8,23,3.6,4.6,4.9,35.5,21.7,9.2,19.8,4.3,927,104327,113066,2800,154,5.5,2646,94.5,2512,89.7,95,3.4,6,0.2,0,0,0,0,6,0.2,27,1,494
Hebbronville HS,Jim Hogg County ISD,454,438,<100,<75,87.2,<25,2.9,<25,8.8,Texas,27.318239,-98.6805162,210 Longhorn Lane,78361,Jim Hogg County,Hebbronville,48247,"210 Longhorn Lane, Hebbronville, Texas, 78361",950200,48247950200,2022,950200,Jim Hogg County,Texas,256,13,113,106,24,1067,92,61,443,249,35,122,65,5.1,44.1,41.4,9.4,8.6,5.7,41.5,23.3,3.3,11.4,6.1,560,57321,68205,2005,1925,96,80,4,70,3.5,0,0,0,0,10,0.5,0,0,0,0,0,0,454
Alice HS,Alice ISD,552,520,<275,<25,1.8,<25,40,<25,60,Texas,27.7550748,-98.0511229,1 Coyote Trail,78332,Jim Wells County,Alice,48249,"1 Coyote Trail, Alice, Texas, 78332",950302,48249950302,2022,950302,Jim Wells County,Texas,202,66,10,84,42,1674,102,289,700,336,75,167,5,32.7,5,41.6,20.8,6.1,17.3,41.8,20.1,4.5,10,0.3,750,59219,80115,2409,2062,85.6,347,14.4,207,8.6,28,1.2,0,0,112,4.6,0,0,0,0,0,0,552
Ben Bolt-Palito Blanco HS,Ben Bolt-Palito Blanco ISD,440,455,<50,<25,4.8,<25,,<25,,Texas,27.6465461,-98.0881445,172 Badger Lane,78342,Jim Wells County,Ben Bolt,48249,"172 Badger Lane, Ben Bolt, Texas, 78342",950202,48249950202,2022,950202,Jim Wells County,Texas,458,46,235,177,0,2432,86,246,911,613,197,329,50,10,51.3,38.6,0,3.5,10.1,37.5,25.2,8.1,13.5,2.1,1129,80953,98337,4447,3685,82.9,762,17.1,754,17,8,0.2,0,0,0,0,0,0,0,0,0,0,440
Orange Grove HS,Orange Grove ISD,670,645,<125,<25,1.7,<25,100,<25,100,Texas,27.9974906,-97.9810845,,N/A,Jim Wells County,N/A,48249,,950101,48249950101,2022,950101,Jim Wells County,Texas,191,45,120,26,0,2067,264,193,609,465,193,273,70,23.6,62.8,13.6,0,12.8,9.3,29.5,22.5,9.3,13.2,3.4,1087,68991,90840,3047,1331,43.7,1716,56.3,1617,53.1,0,0,5,0.2,0,0,0,0,0,0,94,3.1,670
Premont Collegiate HS,Premont ISD,418,405,<50,<25,48.8,<25,,<25,,Texas,27.4255591,-98.1994276,,N/A,Jim Wells County,N/A,48249,,950700,48249950700,2022,950700,Jim Wells County,Texas,541,176,240,125,0,2256,361,326,878,363,54,215,59,32.5,44.4,23.1,0,16,14.5,38.9,16.1,2.4,9.5,2.6,1325,46674,60872,3631,3297,90.8,334,9.2,324,8.9,0,0,0,0,10,0.3,0,0,0,0,0,0,418
Kauffman Leadership Academy,Kauffman Leadership Academy,428,406,<25,<25,,<25,,<25,20,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,428
Alvarado HS,Alvarado ISD,472,449,<300,<275,91,<25,4.7,<50,13.4,Texas,32.390324,-97.2070215,1301 South Parkway Drive,76009,Johnson County,Alvarado,48251,"1301 South Parkway Drive, Alvarado, Texas, 76009",130417,48251130417,2022,130417,Johnson County,Texas,350,35,185,82,48,3306,41,506,1670,398,290,323,78,10,52.9,23.4,13.7,1.2,15.3,50.5,12,8.8,9.8,2.4,1564,84813,97217,4929,1692,34.3,3237,65.7,2572,52.2,575,11.7,0,0,11,0.2,0,0,11,0.2,68,1.4,472
Burleson HS,Burleson ISD,557,532,394,114,28.9,36,31.6,60,52.6,Texas,32.5299026,-97.3476874,100 Elk Drive,76028,Johnson County,Burleson,48251,"100 Elk Drive, Burleson, Texas, 76028",130218,48251130218,2022,130218,Johnson County,Texas,172,0,106,66,0,2572,62,171,793,883,299,291,73,0,61.6,38.4,0,2.4,6.6,30.8,34.3,11.6,11.3,2.8,1342,70776,74591,4053,886,21.9,3167,78.1,2799,69.1,43,1.1,0,0,0,0,0,0,87,2.1,238,5.9,557
Burleson Centennial HS,Burleson ISD,551,516,<400,<125,28.6,<25,20,<50,42.7,Texas,32.5403456,-97.2988564,201 South Hurst Road,76028,Johnson County,Burleson,48251,"201 South Hurst Road, Burleson, Texas, 76028",130220,48251130220,2022,130220,Johnson County,Texas,281,42,77,94,68,4145,0,114,750,1426,168,1311,376,14.9,27.4,33.5,24.2,0,2.8,18.1,34.4,4.1,31.6,9.1,2348,107400,137207,5795,1321,22.8,4474,77.2,4080,70.4,295,5.1,13,0.2,67,1.2,0,0,0,0,19,0.3,551
Burleson Collegiate HS,Burleson ISD,559,543,<75,<50,59.3,<25,31.3,<25,65.6,Texas,32.5359056,-97.3316038,517 Southwest Johnson Avenue,76028,Johnson County,Burleson,48251,"517 Southwest Johnson Avenue, Burleson, Texas, 76028",130222,48251130222,2022,130222,Johnson County,Texas,333,68,215,0,50,2080,3,145,605,511,240,357,219,20.4,64.6,0,15,0.1,7,29.1,24.6,11.5,17.2,10.5,1252,77746,90540,3015,71,2.4,2944,97.6,2486,82.5,285,9.5,5,0.2,29,1,3,0.1,29,1,107,3.5,559
Cleburne HS,Cleburne ISD,499,470,<375,<175,45.1,<25,8.4,<50,24.6,Texas,32.347453,-97.4256651,850 North Nolan River Road,76033,Johnson County,Cleburne,48251,"850 North Nolan River Road, Cleburne, Texas, 76033",130302,48251130302,2022,130302,Johnson County,Texas,650,50,473,127,0,3860,173,382,1442,1086,278,438,61,7.7,72.8,19.5,0,4.5,9.9,37.4,28.1,7.2,11.3,1.6,2138,54125,70565,5779,1101,19.1,4678,80.9,3348,57.9,417,7.2,3,0.1,139,2.4,0,0,0,0,771,13.3,499
Team Sch,Cleburne ISD,550,535,<75,<25,3.6,<25,50,<25,50,Texas,32.3393952,-97.4597725,,N/A,Johnson County,N/A,48251,,130100,48251130100,2022,130100,Johnson County,Texas,614,123,228,236,27,4731,187,106,1863,1107,437,780,251,20,37.1,38.4,4.4,4,2.2,39.4,23.4,9.2,16.5,5.3,2515,87370,102016,7209,1229,17,5980,83,5504,76.3,382,5.3,0,0,0,0,0,0,0,0,94,1.3,550
Grandview HS,Grandview ISD,548,539,98,48,49,14,29.2,24,50,Texas,32.2606139,-97.175475,1009 South Carroll Street,76050,Johnson County,Grandview,48251,"1009 South Carroll Street, Grandview, Texas, 76050",130501,48251130501,2022,130501,Johnson County,Texas,359,28,136,182,13,2758,126,216,763,882,389,300,82,7.8,37.9,50.7,3.6,4.6,7.8,27.7,32,14.1,10.9,3,1431,88369,95759,3908,572,14.6,3336,85.4,3165,81,64,1.6,3,0.1,0,0,0,0,0,0,104,2.7,548
Joshua HS,Joshua ISD,495,476,<350,<350,98,<50,12.2,<100,28.9,Texas,32.4509352,-97.3829134,909 South Broadway Street,76058,Johnson County,Joshua,48251,"909 South Broadway Street, Joshua, Texas, 76058",130210,48251130210,2022,130209,Johnson County,Texas,653,94,339,194,26,4098,90,370,1242,1213,368,581,234,14.4,51.9,29.7,4,2.2,9,30.3,29.6,9,14.2,5.7,2092,75391,101573,5925,336,5.7,5589,94.3,5344,90.2,31,0.5,23,0.4,8,0.1,30,0.5,11,0.2,142,2.4,495
New Horizon HS,Joshua ISD,,,<75,<25,1.6,<25,,<25,,Texas,32.4677663,-97.3840729,,N/A,Johnson County,N/A,48251,,130211,48251130211,2022,130210,Johnson County,Texas,632,33,313,147,139,4313,27,421,1415,872,379,846,353,5.2,49.5,23.3,22,0.6,9.8,32.8,20.2,8.8,19.6,8.2,2031,110444,116140,6556,938,14.3,5618,85.7,5342,81.5,55,0.8,26,0.4,60,0.9,0,0,0,0,135,2.1,0
